ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
-,13,2,0.293,0.72
-,13,3,0.102,0.24
-,13,4,0.021,0.13
-,13,5,0.049,0.21
-,13,6,0.095,0.25
-,13,7,0.127,0.46
-,13,8,0.049,0.24
-,13,9,0.037,0.14
-,13,10,0.173,0.46
-,14,1,0.381,0.31
-,14,2,0.101,0.41
-,14,3,0.034,0.13
-,14,4,0.018,0.14
-,14,5,0.536,0.36
-,15,1,0.039,0.19
-,15,2,0.241,0.51
-,15,3,0.277,0.48
-,15,4,0.314,0.36
-,15,5,0.062,0.3
-,15,6,0.067,0.3
