ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
VT,9,2,0.820,  5.66
VT,10,2,0.115,  3.68
VT,10,3,0.154,  2.93
VT,10,4,0.329,  5.77
VT,10,5,0.236,  4.48
VT,11,2,0.976,  1.66
VT,12,1,0.174,  4.36
VT,12,2,0.826,  4.36
VT,13,1,0.674,  3.42
VT,13,2,0.318,  4.78
VT,13,6,0.105,  4.27
VT,13,7,0.157,  3.97
VT,13,10,0.248,  2.94
VT,14,1,0.639,  4.33
VT,14,2,0.217,  3.72
VT,14,5,0.315,  4.11
VT,15,2,0.104,  4.79
VT,15,3,0.196,  3.36
VT,15,4,0.393,  5.23
VT,15,5,0.148,  3.47
VT,15,6,0.114,  3.36
WA,1,1,0.458,  1.76
WA,1,2,0.415,  1.31
WA,1,3,0.091,  1.33
WA,1,4,0.028,  0.64
WA,2,1,0.120,  1.55
WA,2,2,0.587,  1.85
WA,2,3,0.292,  2.40
WA,3,1,0.117,  1.48
WA,3,2,0.053,  0.77
WA,3,3,0.065,  1.02
WA,3,4,0.128,  0.86
WA,3,5,0.206,  1.38
WA,3,6,0.129,  0.97
WA,3,7,0.069,  1.43
WA,3,8,0.087,  1.65
WA,3,9,0.074,  0.92
WA,3,10,0.071,  1.13
WA,4,1,0.328,  1.67
WA,4,2,0.672,  1.67
WA,5,1,0.089,  0.97
WA,5,2,0.175,  1.45
WA,5,3,0.736,  1.38
WA,6,1,0.121,  0.76
WA,6,2,0.311,  2.15
WA,6,3,0.568,  2.17
WA,7,1,0.392,  1.57
WA,7,2,0.608,  1.57
WA,8,1,0.059,  0.77
WA,8,2,0.941,  0.77
WA,9,1,0.139,  1.12
WA,9,2,0.861,  1.12
WA,10,1,0.031,  0.51
WA,10,2,0.050,  0.94
WA,10,3,0.161,  1.59
WA,10,4,0.347,  3.20
WA,10,5,0.299,  1.36
WA,10,6,0.019,  0.77
WA,10,7,0.093,  1.02
WA,11,1,0.042,  0.84
WA,11,2,0.958,  0.84
WA,12,1,0.142,  1.60
WA,12,2,0.858,  1.60
WA,13,1,0.680,  2.40
WA,13,2,0.276,  1.64
WA,13,3,0.105,  0.94
WA,13,4,0.034,  0.50
WA,13,5,0.093,  1.09
WA,13,6,0.058,  0.69
WA,13,7,0.104,  1.22
WA,13,8,0.031,  0.60
WA,13,9,0.067,  0.93
WA,13,10,0.220,  1.88
WA,14,1,0.632,  2.49
WA,14,2,0.164,  1.71
WA,14,3,0.054,  0.77
WA,14,4,0.024,  0.52
WA,14,5,0.300,  1.95
WA,15,1,0.035,  0.82
WA,15,2,0.114,  1.12
WA,15,3,0.245,  1.24
WA,15,4,0.391,  1.57
WA,15,5,0.111,  1.69
WA,15,6,0.104,  1.51
WI,1,1,0.375,  1.81
WI,1,2,0.462,  2.67
WI,1,3,0.117,  1.95
WI,1,4,0.022,  0.65
WI,1,5,0.024,  0.63
WI,2,1,0.122,  2.41
WI,2,2,0.573,  3.44
WI,2,3,0.305,  2.03
WI,3,1,0.107,  2.12
WI,3,2,0.044,  1.03
WI,3,3,0.068,  0.81
WI,3,4,0.116,  1.24
WI,3,5,0.214,  2.05
WI,3,6,0.136,  1.76
WI,3,7,0.059,  1.33
WI,3,8,0.090,  1.37
WI,3,9,0.091,  1.02
WI,3,10,0.076,  1.39
WI,4,1,0.268,  1.87
WI,4,2,0.732,  1.87
WI,5,1,0.102,  1.55
WI,5,2,0.138,  1.67
WI,5,3,0.760,  2.78
WI,6,1,0.141,  2.71
WI,6,2,0.308,  2.26
WI,6,3,0.551,  2.21
WI,7,1,0.416,  3.57
WI,7,2,0.584,  3.57
WI,8,1,0.056,  0.84
WI,8,2,0.944,  0.84
WI,9,1,0.166,  1.64
WI,9,2,0.834,  1.64
WI,10,1,0.060,  1.09
WI,10,2,0.107,  1.72
WI,10,3,0.186,  2.52
WI,10,4,0.320,  2.14
WI,10,5,0.215,  1.22
WI,10,7,0.088,  1.22
WI,11,1,0.042,  1.61
WI,11,2,0.958,  1.61
WI,12,1,0.125,  0.99
WI,12,2,0.875,  0.99
WI,13,1,0.738,  1.95
WI,13,2,0.256,  2.12
WI,13,3,0.087,  1.46
WI,13,4,0.020,  0.57
WI,13,5,0.040,  1.16
WI,13,6,0.130,  2.13
WI,13,7,0.129,  1.49
WI,13,8,0.048,  0.75
WI,13,9,0.023,  0.68
WI,13,10,0.211,  1.97
WI,14,1,0.720,  2.02
WI,14,2,0.143,  1.64
WI,14,3,0.070,  1.80
WI,14,4,0.018,  0.49
WI,14,5,0.245,  1.91
WI,15,1,0.042,  1.09
WI,15,2,0.136,  1.44
WI,15,3,0.244,  2.42
WI,15,4,0.416,  2.10
WI,15,5,0.069,  2.16
WI,15,6,0.093,  1.85
WV,1,1,0.389,  4.44
WV,1,2,0.477,  5.15
WV,2,1,0.206,  3.91
WV,2,2,0.561,  6.60
WV,2,3,0.233,  6.12
WV,3,1,0.193,  5.92
WV,3,4,0.164,  4.84
WV,3,5,0.201,  2.64
WV,3,6,0.178,  3.59
WV,4,1,0.258,  8.28
WV,4,2,0.742,  8.28
WV,5,1,0.146,  3.51
WV,5,2,0.188,  3.47
WV,5,3,0.666,  4.44
WV,6,1,0.189,  4.35
WV,6,2,0.342,  7.87
WV,6,3,0.468,  7.25
WV,7,1,0.472,  6.88
WV,7,2,0.528,  6.88
WV,8,2,0.934,  3.75
WV,9,2,0.917,  2.65
WV,10,2,0.121,  3.57
WV,10,3,0.183,  4.86
WV,10,4,0.273,  3.13
WV,10,5,0.311,  7.89
WV,11,2,0.992,  0.53
WV,12,2,0.909,  3.84
WV,13,1,0.723,  3.58
WV,13,2,0.199,  4.98
WV,13,10,0.226,  3.38
WV,14,1,0.635,  4.65
WV,14,2,0.121,  3.67
WV,14,5,0.291,  6.01
WV,15,2,0.110,  3.18
WV,15,3,0.248,  4.62
WV,15,4,0.412,  6.31
WY,1,1,0.405,  7.49
WY,1,2,0.385,  7.67
WY,2,1,0.131,  3.30
WY,2,2,0.588,  9.00
WY,2,3,0.281,  7.09
WY,3,1,0.149,  5.74
WY,3,2,0.151,  5.29
WY,3,4,0.180,  9.08
WY,3,5,0.211,  4.17
WY,4,1,0.265,  8.89
WY,4,2,0.735,  8.89
WY,5,2,0.136,  3.41
WY,5,3,0.815,  4.80
WY,6,2,0.236,  3.78
WY,6,3,0.663,  4.54
WY,7,1,0.270,  6.87
WY,7,2,0.730,  6.87
WY,8,2,0.882,  4.39
WY,9,2,0.940,  2.46
WY,10,3,0.215,  4.72
WY,10,4,0.216,  6.70
WY,10,5,0.218,  4.44
WY,11,2,0.966,  2.06
WY,12,2,0.892,  4.20
WY,13,1,0.604,  8.93
WY,13,2,0.149,  5.37
WY,13,10,0.305, 10.44
WY,14,1,0.558,  7.97
WY,14,5,0.396,  9.02
WY,15,3,0.174,  6.11
WY,15,4,0.367,  8.48
WY,15,5,0.174,  6.49
